dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C1.02(Gr,G,DHF)",track_0013,5,Grooming,1.333,9.4305
inference,"D0C1.02(Gr,G,DHF)",track_0013,6,Other,3.201,22.6459
inference,"D0C1.02(Gr,G,DHF)",track_0015,0,Standing,2.4,16.3621
inference,"D0C1.02(Gr,G,DHF)",track_0015,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0015,2,Foraging,1.066,7.2675
inference,"D0C1.02(Gr,G,DHF)",track_0015,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0015,4,Ruminating,1.334,9.0946
inference,"D0C1.02(Gr,G,DHF)",track_0015,5,Grooming,2.135,14.5555
inference,"D0C1.02(Gr,G,DHF)",track_0015,6,Other,7.733,52.7202
inference,"D0C1.02(Gr,G,DHF)",track_0016,0,Standing,0.533,33.3125
inference,"D0C1.02(Gr,G,DHF)",track_0016,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0016,2,Foraging,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0016,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0016,4,Ruminating,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0016,5,Grooming,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0016,6,Other,1.067,66.6875
inference,"D0C1.02(Gr,G,DHF)",track_0018,0,Standing,0.267,1.5404
inference,"D0C1.02(Gr,G,DHF)",track_0018,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0018,2,Foraging,9.332,53.8395
inference,"D0C1.02(Gr,G,DHF)",track_0018,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0018,4,Ruminating,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0018,5,Grooming,0.534,3.0808
inference,"D0C1.02(Gr,G,DHF)",track_0018,6,Other,7.2,41.5393
inference,"D0C1.02(Gr,G,DHF)",track_0019,0,Standing,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0019,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0019,2,Foraging,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0019,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0019,4,Ruminating,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0019,5,Grooming,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0019,6,Other,1.066,100.0
inference,"D0C1.02(Gr,G,DHF)",track_0020,0,Standing,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0020,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0020,2,Foraging,1.067,66.6875
inference,"D0C1.02(Gr,G,DHF)",track_0020,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0020,4,Ruminating,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0020,5,Grooming,0.533,33.3125
inference,"D0C1.02(Gr,G,DHF)",track_0020,6,Other,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0021,0,Standing,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0021,1,Lying,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0021,2,Foraging,1.866,87.4824
inference,"D0C1.02(Gr,G,DHF)",track_0021,3,Drinking,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0021,4,Ruminating,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0021,5,Grooming,0.0,0.0
inference,"D0C1.02(Gr,G,DHF)",track_0021,6,Other,0.267,12.5176
inference,"D0C1.02(Gr,G,DHF)",track_0022,0,Standing,0.267,1.7879
inference,"D0C1.02(Gr,G,DHF)",track_0022,1,Lying,0.0,0.0
