dataset,video_id,track_id,label_id,behavior,pct_time,baseline_median,deviation,is_outlier
inference,"D0C1.02(Gr,G,DHF)",track_0021,5,Grooming,0.0,3.0808,3.0808,False
inference,"D0C1.02(Gr,G,DHF)",track_0022,5,Grooming,0.0,3.0808,3.0808,False
inference,"D0C1.02(Gr,G,DHF)",track_0033,5,Grooming,5.2694,3.0808,2.1886,False
inference,"D0C1.02(Gr,G,DHF)",track_0034,5,Grooming,0.0,3.0808,3.0808,False
inference,"D0C1.02(Gr,G,DHF)",track_0040,5,Grooming,0.0,3.0808,3.0808,False
inference,"D0C1.02(Gr,G,DHF)",track_0041,5,Grooming,57.1352,3.0808,54.0544,True
inference,"D0C1.02(Gr,G,DHF)",track_0001,6,Other,81.2471,41.5393,39.7078,False
inference,"D0C1.02(Gr,G,DHF)",track_0002,6,Other,14.301,41.5393,27.2383,False
inference,"D0C1.02(Gr,G,DHF)",track_0003,6,Other,43.5949,41.5393,2.0556,False
inference,"D0C1.02(Gr,G,DHF)",track_0004,6,Other,37.4971,41.5393,4.0422,False
inference,"D0C1.02(Gr,G,DHF)",track_0005,6,Other,100.0,41.5393,58.4607,False
inference,"D0C1.02(Gr,G,DHF)",track_0006,6,Other,10.5211,41.5393,31.0182,False
inference,"D0C1.02(Gr,G,DHF)",track_0007,6,Other,0.0,41.5393,41.5393,False
inference,"D0C1.02(Gr,G,DHF)",track_0008,6,Other,50.0,41.5393,8.4607,False
inference,"D0C1.02(Gr,G,DHF)",track_0009,6,Other,66.625,41.5393,25.0857,False
inference,"D0C1.02(Gr,G,DHF)",track_0011,6,Other,42.8591,41.5393,1.3198,False
inference,"D0C1.02(Gr,G,DHF)",track_0012,6,Other,0.0,41.5393,41.5393,False
inference,"D0C1.02(Gr,G,DHF)",track_0013,6,Other,22.6459,41.5393,18.8934,False
inference,"D0C1.02(Gr,G,DHF)",track_0015,6,Other,52.7202,41.5393,11.1809,False
inference,"D0C1.02(Gr,G,DHF)",track_0016,6,Other,66.6875,41.5393,25.1482,False
inference,"D0C1.02(Gr,G,DHF)",track_0018,6,Other,41.5393,41.5393,0.0,False
inference,"D0C1.02(Gr,G,DHF)",track_0019,6,Other,100.0,41.5393,58.4607,False
inference,"D0C1.02(Gr,G,DHF)",track_0020,6,Other,0.0,41.5393,41.5393,False
inference,"D0C1.02(Gr,G,DHF)",track_0021,6,Other,12.5176,41.5393,29.0217,False
inference,"D0C1.02(Gr,G,DHF)",track_0022,6,Other,7.1448,41.5393,34.3945,False
inference,"D0C1.02(Gr,G,DHF)",track_0033,6,Other,15.7884,41.5393,25.7509,False
inference,"D0C1.02(Gr,G,DHF)",track_0034,6,Other,56.0072,41.5393,14.4679,False
inference,"D0C1.02(Gr,G,DHF)",track_0040,6,Other,79.985,41.5393,38.4457,False
inference,"D0C1.02(Gr,G,DHF)",track_0041,6,Other,28.5676,41.5393,12.9717,False
