dataset,video_id,track_id,label_id,behavior,pct_time,baseline_median,deviation,is_outlier
inference,"D0C2.22(I,LD,2HF)",track_0001,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0002,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0003,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0004,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0005,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0006,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0007,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0008,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0011,0,Standing,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0001,1,Lying,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0002,1,Lying,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0003,1,Lying,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0004,1,Lying,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0005,1,Lying,11.1111,0.0,11.1111,False
inference,"D0C2.22(I,LD,2HF)",track_0006,1,Lying,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0007,1,Lying,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0008,1,Lying,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0011,1,Lying,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0001,2,Foraging,7.7012,0.0,7.7012,False
inference,"D0C2.22(I,LD,2HF)",track_0002,2,Foraging,29.9963,0.0,29.9963,False
inference,"D0C2.22(I,LD,2HF)",track_0003,2,Foraging,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0004,2,Foraging,71.398,0.0,71.398,True
inference,"D0C2.22(I,LD,2HF)",track_0005,2,Foraging,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0006,2,Foraging,42.8725,0.0,42.8725,False
inference,"D0C2.22(I,LD,2HF)",track_0007,2,Foraging,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0008,2,Foraging,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0011,2,Foraging,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0001,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0002,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0003,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0004,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0005,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0006,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0007,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0008,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0011,3,Drinking,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0001,4,Ruminating,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0002,4,Ruminating,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0003,4,Ruminating,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0004,4,Ruminating,14.301,0.0,14.301,False
inference,"D0C2.22(I,LD,2HF)",track_0005,4,Ruminating,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0006,4,Ruminating,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0007,4,Ruminating,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0008,4,Ruminating,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0011,4,Ruminating,0.0,0.0,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0001,5,Grooming,0.0,20.0225,20.0225,False
inference,"D0C2.22(I,LD,2HF)",track_0002,5,Grooming,20.0225,20.0225,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0003,5,Grooming,0.0,20.0225,20.0225,False
inference,"D0C2.22(I,LD,2HF)",track_0004,5,Grooming,14.301,20.0225,5.7215,False
inference,"D0C2.22(I,LD,2HF)",track_0005,5,Grooming,51.8472,20.0225,31.8247,False
inference,"D0C2.22(I,LD,2HF)",track_0006,5,Grooming,57.1275,20.0225,37.105,False
inference,"D0C2.22(I,LD,2HF)",track_0007,5,Grooming,0.0,20.0225,20.0225,False
inference,"D0C2.22(I,LD,2HF)",track_0008,5,Grooming,59.9925,20.0225,39.97,False
inference,"D0C2.22(I,LD,2HF)",track_0011,5,Grooming,100.0,20.0225,79.9775,False
inference,"D0C2.22(I,LD,2HF)",track_0001,6,Other,92.2988,40.0075,52.2913,False
inference,"D0C2.22(I,LD,2HF)",track_0002,6,Other,49.9813,40.0075,9.9738,False
inference,"D0C2.22(I,LD,2HF)",track_0003,6,Other,100.0,40.0075,59.9925,False
inference,"D0C2.22(I,LD,2HF)",track_0004,6,Other,0.0,40.0075,40.0075,False
inference,"D0C2.22(I,LD,2HF)",track_0005,6,Other,37.0417,40.0075,2.9658,False
inference,"D0C2.22(I,LD,2HF)",track_0006,6,Other,0.0,40.0075,40.0075,False
inference,"D0C2.22(I,LD,2HF)",track_0007,6,Other,100.0,40.0075,59.9925,False
inference,"D0C2.22(I,LD,2HF)",track_0008,6,Other,40.0075,40.0075,0.0,False
inference,"D0C2.22(I,LD,2HF)",track_0011,6,Other,0.0,40.0075,40.0075,False
