dataset,video_id,track_id,label_id,behavior,pct_time,baseline_median,deviation,is_outlier
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,4,Ruminating,100.0,0.0,100.0,True
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,4,Ruminating,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,4,Ruminating,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,4,Ruminating,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,4,Ruminating,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0002,5,Grooming,6.675,0.0,6.675,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0003,5,Grooming,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0004,5,Grooming,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0005,5,Grooming,3.0341,0.0,3.0341,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,5,Grooming,8.3307,0.0,8.3307,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,5,Grooming,36.3683,0.0,36.3683,True
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,5,Grooming,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,5,Grooming,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,5,Grooming,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,5,Grooming,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,5,Grooming,25.0234,0.0,25.0234,True
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,5,Grooming,0.0,0.0,0.0,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0002,6,Other,86.65,55.6457,31.0043,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0003,6,Other,66.6708,55.6457,11.025,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0004,6,Other,52.9451,55.6457,2.7007,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0005,6,Other,48.4886,55.6457,7.1572,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,6,Other,58.3464,55.6457,2.7007,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,6,Other,36.3683,55.6457,19.2775,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,6,Other,0.0,55.6457,55.6458,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,6,Other,0.0,55.6457,55.6458,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,6,Other,100.0,55.6457,44.3542,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0027,6,Other,100.0,55.6457,44.3542,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0036,6,Other,49.9531,55.6457,5.6927,False
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0041,6,Other,100.0,55.6457,44.3542,False
