dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0005,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0005,2,Foraging,4.266,48.4773
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0005,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0005,4,Ruminating,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0005,5,Grooming,0.267,3.0341
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0005,6,Other,4.267,48.4886
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,0,Standing,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,2,Foraging,1.599,24.9922
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,4,Ruminating,0.533,8.3307
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,5,Grooming,0.533,8.3307
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0009,6,Other,3.733,58.3464
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,0,Standing,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,2,Foraging,1.066,18.1756
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,4,Ruminating,0.533,9.0878
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,5,Grooming,2.133,36.3683
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0015,6,Other,2.133,36.3683
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,0,Standing,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,2,Foraging,1.067,100.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,4,Ruminating,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,5,Grooming,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0020,6,Other,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,0,Standing,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,2,Foraging,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,4,Ruminating,0.533,100.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,5,Grooming,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0024,6,Other,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,0,Standing,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,1,Lying,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,2,Foraging,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,3,Drinking,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,4,Ruminating,0.0,0.0
inference,"D3C3.17(Gr,G,I,S,2Tr).AVI-",track_0025,5,Grooming,0.0,0.0
