track_id,label_id,label_name,start_frame,end_frame,start_sec,end_sec,duration_sec
track_0035,5,Grooming,985,1033,32.834,34.434,1.6
track_0035,2,Foraging,1033,1049,34.434,34.968,0.533
track_0035,5,Grooming,1049,1065,34.968,35.501,0.533
track_0035,2,Foraging,1065,1073,35.501,35.768,0.267
track_0035,5,Grooming,1073,1089,35.768,36.301,0.533
track_0035,2,Foraging,1089,1105,36.301,36.835,0.533
track_0035,5,Grooming,1105,1145,36.835,38.168,1.333
track_0035,2,Foraging,1145,1177,38.168,39.235,1.067
track_0035,5,Grooming,1177,1353,39.235,45.102,5.867
track_0035,2,Foraging,1353,1369,45.102,45.635,0.533
track_0035,5,Grooming,1369,1385,45.635,46.168,0.533
track_0035,2,Foraging,1385,1393,46.168,46.435,0.267
track_0035,5,Grooming,1393,1417,46.435,47.235,0.8
track_0035,2,Foraging,1417,1425,47.235,47.502,0.267
track_0035,5,Grooming,1425,1465,47.502,48.835,1.333
track_0035,2,Foraging,1465,1489,48.835,49.635,0.8
track_0035,5,Grooming,1489,1505,49.635,50.168,0.533
track_0035,6,Other,1505,1521,50.168,50.702,0.533
