track_id,label_id,label_name,start_frame,end_frame,start_sec,end_sec,duration_sec
track_0007,0,Standing,0,16,0.0,0.533,0.533
track_0007,6,Other,16,24,0.533,0.8,0.267
track_0007,0,Standing,24,40,0.8,1.333,0.533
track_0007,6,Other,72,112,2.4,3.733,1.333
track_0007,4,Ruminating,112,120,3.733,4.0,0.267
track_0007,5,Grooming,168,184,5.6,6.134,0.533
track_0007,6,Other,224,248,7.467,8.267,0.8
track_0007,6,Other,344,360,11.467,12.0,0.533
track_0007,4,Ruminating,496,504,16.534,16.801,0.267
track_0007,0,Standing,504,536,16.801,17.867,1.067
