dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.61(3T,DA,3W,G)",track_0020,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0020,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0020,5,Grooming,0.533,39.985
inference,"D0C2.61(3T,DA,3W,G)",track_0020,6,Other,0.8,60.015
inference,"D0C2.61(3T,DA,3W,G)",track_0021,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0021,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0021,2,Foraging,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0021,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0021,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0021,5,Grooming,1.6,23.078
inference,"D0C2.61(3T,DA,3W,G)",track_0021,6,Other,5.333,76.922
inference,"D0C2.61(3T,DA,3W,G)",track_0024,0,Standing,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0024,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0024,2,Foraging,0.267,11.1204
inference,"D0C2.61(3T,DA,3W,G)",track_0024,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0024,4,Ruminating,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0024,5,Grooming,1.867,77.7593
inference,"D0C2.61(3T,DA,3W,G)",track_0024,6,Other,0.267,11.1204
inference,"D0C2.61(3T,DA,3W,G)",track_0026,0,Standing,1.066,10.8048
inference,"D0C2.61(3T,DA,3W,G)",track_0026,1,Lying,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0026,2,Foraging,3.199,32.4245
inference,"D0C2.61(3T,DA,3W,G)",track_0026,3,Drinking,0.0,0.0
inference,"D0C2.61(3T,DA,3W,G)",track_0026,4,Ruminating,0.0,0.0
