dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.52(V,3G,3HF)",track_0017,0,Standing,0.533,100.0
inference,"D0C2.52(V,3G,3HF)",track_0017,1,Lying,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0017,2,Foraging,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0017,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0017,4,Ruminating,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0017,5,Grooming,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0017,6,Other,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0018,0,Standing,0.533,19.9925
inference,"D0C2.52(V,3G,3HF)",track_0018,1,Lying,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0018,2,Foraging,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0018,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0018,4,Ruminating,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0018,5,Grooming,1.866,69.9925
inference,"D0C2.52(V,3G,3HF)",track_0018,6,Other,0.267,10.015
inference,"D0C2.52(V,3G,3HF)",track_0024,0,Standing,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0024,1,Lying,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0024,2,Foraging,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0024,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0024,4,Ruminating,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0024,5,Grooming,1.599,49.9844
inference,"D0C2.52(V,3G,3HF)",track_0024,6,Other,1.6,50.0156
inference,"D0C2.52(V,3G,3HF)",track_0029,0,Standing,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0029,1,Lying,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0029,2,Foraging,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0029,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0029,4,Ruminating,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0029,5,Grooming,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0029,6,Other,0.533,100.0
inference,"D0C2.52(V,3G,3HF)",track_0030,0,Standing,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0030,1,Lying,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0030,2,Foraging,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0030,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0030,4,Ruminating,0.267,3.7083
inference,"D0C2.52(V,3G,3HF)",track_0030,5,Grooming,2.4,33.3333
inference,"D0C2.52(V,3G,3HF)",track_0030,6,Other,4.533,62.9583
inference,"D0C2.52(V,3G,3HF)",track_0033,0,Standing,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0033,1,Lying,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0033,2,Foraging,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0033,3,Drinking,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0033,4,Ruminating,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0033,5,Grooming,1.333,100.0
inference,"D0C2.52(V,3G,3HF)",track_0033,6,Other,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0036,0,Standing,0.0,0.0
inference,"D0C2.52(V,3G,3HF)",track_0036,1,Lying,0.0,0.0
