track_id,label_id,label_name,start_frame,end_frame,start_sec,end_sec,duration_sec
track_0043,6,Other,521,545,17.367,18.167,0.8
track_0043,5,Grooming,545,553,18.167,18.434,0.267
track_0043,2,Foraging,553,569,18.434,18.967,0.533
track_0043,6,Other,569,577,18.967,19.234,0.267
track_0043,5,Grooming,577,585,19.234,19.501,0.267
track_0043,6,Other,585,601,19.501,20.034,0.533
track_0043,6,Other,617,649,20.567,21.634,1.067
track_0043,5,Grooming,649,665,21.634,22.167,0.533
track_0043,2,Foraging,689,705,22.967,23.501,0.533
track_0043,2,Foraging,713,729,23.767,24.301,0.533
track_0043,0,Standing,729,745,24.301,24.834,0.533
track_0043,6,Other,745,753,24.834,25.101,0.267
