dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C1.07(LL,D,Gr,G)",track_0006,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0006,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0006,5,Grooming,10.133,70.3778
inference,"D0C1.07(LL,D,Gr,G)",track_0006,6,Other,0.533,3.7019
inference,"D0C1.07(LL,D,Gr,G)",track_0007,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0007,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0007,2,Foraging,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0007,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0007,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0007,5,Grooming,5.333,86.9558
inference,"D0C1.07(LL,D,Gr,G)",track_0007,6,Other,0.8,13.0442
inference,"D0C1.07(LL,D,Gr,G)",track_0008,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0008,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0008,2,Foraging,0.533,7.9958
inference,"D0C1.07(LL,D,Gr,G)",track_0008,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0008,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0008,5,Grooming,4.8,72.0072
inference,"D0C1.07(LL,D,Gr,G)",track_0008,6,Other,1.333,19.997
inference,"D0C1.07(LL,D,Gr,G)",track_0009,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0009,1,Lying,0.267,1.9628
inference,"D0C1.07(LL,D,Gr,G)",track_0009,2,Foraging,4.535,33.3382
inference,"D0C1.07(LL,D,Gr,G)",track_0009,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0009,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0009,5,Grooming,6.134,45.093
inference,"D0C1.07(LL,D,Gr,G)",track_0009,6,Other,2.667,19.606
inference,"D0C1.07(LL,D,Gr,G)",track_0011,0,Standing,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0011,1,Lying,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0011,2,Foraging,0.267,6.2573
inference,"D0C1.07(LL,D,Gr,G)",track_0011,3,Drinking,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0011,4,Ruminating,0.0,0.0
inference,"D0C1.07(LL,D,Gr,G)",track_0011,5,Grooming,4.0,93.7427
