dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C2.68(GrW,2RE)",track_0022,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0022,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0022,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0022,4,Ruminating,11.733,59.4648
inference,"D0C2.68(GrW,2RE)",track_0022,5,Grooming,0.533,2.7013
inference,"D0C2.68(GrW,2RE)",track_0022,6,Other,7.465,37.8339
inference,"D0C2.68(GrW,2RE)",track_0023,0,Standing,9.334,59.32
inference,"D0C2.68(GrW,2RE)",track_0023,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0023,2,Foraging,4.534,28.8147
inference,"D0C2.68(GrW,2RE)",track_0023,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0023,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0023,5,Grooming,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0023,6,Other,1.867,11.8653
inference,"D0C2.68(GrW,2RE)",track_0027,0,Standing,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0027,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0027,2,Foraging,1.066,50.0
inference,"D0C2.68(GrW,2RE)",track_0027,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0027,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0027,5,Grooming,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0027,6,Other,1.066,50.0
inference,"D0C2.68(GrW,2RE)",track_0032,0,Standing,0.533,28.5638
inference,"D0C2.68(GrW,2RE)",track_0032,1,Lying,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0032,2,Foraging,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0032,3,Drinking,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0032,4,Ruminating,0.0,0.0
inference,"D0C2.68(GrW,2RE)",track_0032,5,Grooming,0.533,28.5638
inference,"D0C2.68(GrW,2RE)",track_0032,6,Other,0.8,42.8725
inference,"D0C2.68(GrW,2RE)",track_0035,0,Standing,0.0,0.0
