dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
inference,"D0C1.03(1DG,DHF)",track_0023,4,Ruminating,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0023,5,Grooming,1.6,54.5517
inference,"D0C1.03(1DG,DHF)",track_0023,6,Other,0.8,27.2758
inference,"D0C1.03(1DG,DHF)",track_0029,0,Standing,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0029,1,Lying,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0029,2,Foraging,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0029,3,Drinking,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0029,4,Ruminating,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0029,5,Grooming,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0029,6,Other,8.0,100.0
inference,"D0C1.03(1DG,DHF)",track_0031,0,Standing,0.533,15.378
inference,"D0C1.03(1DG,DHF)",track_0031,1,Lying,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0031,2,Foraging,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0031,3,Drinking,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0031,4,Ruminating,1.6,46.1627
inference,"D0C1.03(1DG,DHF)",track_0031,5,Grooming,1.333,38.4593
inference,"D0C1.03(1DG,DHF)",track_0031,6,Other,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0032,0,Standing,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0032,1,Lying,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0032,2,Foraging,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0032,3,Drinking,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0032,4,Ruminating,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0032,5,Grooming,0.0,0.0
inference,"D0C1.03(1DG,DHF)",track_0032,6,Other,1.333,100.0
