track_id,label_id,label_name,start_frame,end_frame,start_sec,end_sec,duration_sec
track_0015,6,Other,189,229,6.3,7.634,1.333
track_0015,6,Other,245,261,8.167,8.7,0.533
track_0015,6,Other,293,341,9.767,11.367,1.6
track_0015,5,Grooming,341,349,11.367,11.634,0.267
track_0015,6,Other,349,365,11.634,12.167,0.533
track_0015,6,Other,373,381,12.434,12.7,0.267
track_0015,0,Standing,381,397,12.7,13.234,0.533
track_0015,6,Other,397,413,13.234,13.767,0.533
track_0015,4,Ruminating,413,421,13.767,14.034,0.267
track_0015,4,Ruminating,453,469,15.101,15.634,0.533
track_0015,0,Standing,469,477,15.634,15.901,0.267
track_0015,5,Grooming,477,485,15.901,16.167,0.267
track_0015,0,Standing,485,501,16.167,16.701,0.533
track_0015,2,Foraging,501,517,16.701,17.234,0.533
track_0015,6,Other,517,525,17.234,17.501,0.267
track_0015,5,Grooming,525,533,17.501,17.767,0.267
track_0015,4,Ruminating,533,541,17.767,18.034,0.267
track_0015,5,Grooming,541,549,18.034,18.301,0.267
track_0015,6,Other,549,557,18.301,18.567,0.267
track_0015,5,Grooming,557,565,18.567,18.834,0.267
track_0015,0,Standing,565,589,18.834,19.634,0.8
track_0015,6,Other,589,597,19.634,19.901,0.267
track_0015,4,Ruminating,597,605,19.901,20.167,0.267
track_0015,0,Standing,605,613,20.167,20.434,0.267
track_0015,5,Grooming,613,629,20.434,20.967,0.533
track_0015,2,Foraging,629,645,20.967,21.501,0.533
track_0015,5,Grooming,645,653,21.501,21.767,0.267
track_0015,6,Other,653,717,21.767,23.901,2.133
